ambiguous_word,meaning,Text,
মাথা,বিভ্রান্ত,মাথা ঘোর,
মাথা,সম্মত হওয়া,সে মাথা নেড়ে একমত পোষণ করলো। ,
মাথা,সম্মত হওয়া,"আমি বুঝে গেছি,' মাথা দুলিয়ে বলল ফারিহা।",
মাথা,সম্মত হওয়া,মাথা নেড়ে সম্মতি জ্ঞাপন।,
মাথা,সম্মত হওয়া,একথার সঙ্গে মাথা নেড়ে একমত প্রকাশ করেন চায়ের দোকানের পাশের বেঞ্চে বসা আবদুল জব্বারও। ,
মাথা,সম্মত হওয়া,কিন্তু না বুঝেও মাথা নেড়ে বোঝার ভান করেন।,
মাথা,সম্মত হওয়া,ভদ্র লোকটি মাথা নেড়ে সম্মতি দিলেন,
মাথা,সম্মত হওয়া,"কয়েকজন জুনিয়র মাথা নেড়ে, সহমত ভাই বলে একমত পোষণ করলেও, অন্যরা মেনে নিল না।",
মাথা,সম্মত হওয়া,আমি মাথা নেড়ে তৎক্ষণাৎ একমত হয়ে গেলাম।,
মাথা,সম্মত হওয়া,সকলেই একমত মাথা দুলিয়ে সমস্বরে গাইছে বন্দনাগীত 'ঈশ্বর বড় ভালো',
মাথা,সম্মত হওয়া,"ছেলেটি মাথা নেড়ে জবাব দিলো, “ আমার মাও অসুখে মারা যাওয়ার পূর্বমূহূর্তে বাবাকে একথাই বলেছিলো।”",
মাথা,অন্ধ হওয়া,তুমি কি চোখের মাথা খেয়েছো?,
মাথা,অন্ধ হওয়া,এমনকি যে অন্ধ সেও মাথা দুলিয়ে এ ব্যাপারে একমত হবে !,
মাথা,সম্মত হওয়া,হ্যা সূচক মাথা নাড়লাম। গার্লফ্রেন্ড রাগে মাথা দোলাতে দোলাতে ব্যাগ নিয়ে হাটা ধরলো।,
মাথা,সম্মত হওয়া,তাঁর পাশের কজনও না-সূচক মাথা ঝাঁকালেন।,
মাথা,সম্মত হওয়া,বাবু হ্যাঁ-সূচক মাথা নাড়ল। তার চোখে আনন্দ ঝলমল করছে।,
মাথা,সম্মত হওয়া,আমি মাথা নেড়ে হ্যাঁ সুচক জবাব দিলে জামাল কাছে এলো।,
মাথা,বিভ্রান্ত,এই 'স্বপ্ন' শব্দটা মাথার মধ্যে শুধু ঘোরপাক খাচ্ছে।,
মাথা,রোগ,আমার খুব মাথা ধরেছে।,
মাথা,রোগ,মাথা ঘোরানোকে মেডিকেল ভাষায় ভার্টিগো বলে। ,
মাথা,রোগ,হঠাৎ করে মাথা ঘোরানোর ফলে চোখে ঝাপসা দেখা যায়,
মাথা,রোগ,মাথা ঘোরা অনুভব করা কোনো মজার অভিজ্ঞতা নয়।,
মাথা,রোগ,"হঠাৎ মাথা ঘুরতে শুরু করলে কারও মনে হতে পারে, তিনি নিজেই যেন ঘুরছেন।",
মাথা,রোগ,"আপনার মাথা যখন ঘোরে, মনে হয় একপাশে হেলে পড়ছেন আপনি।",
মাথা,রোগ,স্বাস্থ্যবিষয়ক ওয়েবসাইট টপটেন হোম রেমিডি জানিয়েছে দ্রুত মাথা ব্যথা থেকে রেহাই পাওয়ার কিছু ঘরোয়া উপায়।,
মাথা,রোগ,প্রতিদিনের যে সমস্যাটি আমাদের দৈনন্দিন জীবনকে দুর্বিষহ করে তোলে তার নাম মাথা ব্যথা।,
মাথা,রোগ,প্রতিদিনের যে সমস্যাটি আমাদের দৈনন্দিন জীবনকে দুর্বিষহ করে তোলে তার নাম মাথা ব্যথা।,
