ambiguous_word,meaning,Text,
মাথা,উন্নতি হওয়া,সে আজ সগৌরবে মাথা তোলে দাঁড়িয়েছে।,
মাথা,উন্নতি হওয়া,অধ্যবস্যায়ের ফলেই সে আজ মাথা তোলে দাড়াতে পেরেছে।,
মাথা,উন্নতি হওয়া,সারাজীবন তিনি সমাজে মাথা উচু করে চলেছেন।,
মাথা,উন্নতি হওয়া,মাথা তোলে দাঁড়ানো এত সহজ বিষয় ছিলনা তার পরিবারের জন্য।,
মাথা,উন্নতি হওয়া,কোনো সাম্প্রদায়িক গোষ্ঠীকে মাথা তুলে দাঁড়াতে দেওয়া হবে না,
মাথা,উন্নতি হওয়া,ভারতের অর্থনীতির মাথা তুলে দাঁড়ানো যে কারণে কঠিন হবে.,
মাথা,উন্নতি হওয়া,"শহরে বুকে মাথা তুলে দাঁড়িয়ে থাকা স্কাইস্ক্র্যাপার,",
মাথা,উন্নতি হওয়া,ভাষা আন্দোলন শিখিয়েছে কিভাবে মাথা তুলে দাঁড়াতে হয়,
মাথা,উন্নতি হওয়া,শেখ হাসিনা আছেন বলেই জঙ্গিরা আর মাথা তুলে দাঁড়াতে পারেনি।,
মাথা,উন্নতি হওয়া,থাইল্যান্ডেও পর্যটন শিল্প বেশ মাথা তুলে দাঁড়ায়।,
মাথা,উন্নতি হওয়া,কলকাতায় দাঁড়িয়ে মাথা তুলে কংগ্রেস করতে পারতাম না',
মাথা,উন্নতি হওয়া,শিক্ষা ছাড়া একটা জাতি মাথা তুলে দাঁড়াতে পারে না।,
মাথা,উন্নতি হওয়া,সিরিজের শেষ ম্যাচেও মাথা তুলে দাঁড়াতে ব্যর্থ প্রোটিয়া ব্যাটিং,
মাথা,উন্নতি হওয়া,কংগ্রেস মাথা তুলে দাঁড়াতে পারবে না,
মাথা,উন্নতি হওয়া,মাথা তুলে দাঁড়িয়েছে উত্তরা দক্ষিণ স্টেশন।,
মাথা,স্হূলবুদ্ধি বোকা,মাথায় ঘাস নিয়ে থাকো নাকি যে এটা বুঝোনা!,
মাথা,স্হূলবুদ্ধি বোকা,"স্যার বললেন,ছাত্রের মাথায় নাকি গোবড় ছাড়া কিছু নেই।",
মাথা,স্হূলবুদ্ধি বোকা,মাথায় সারাদিন ঘাস কাটলে এই দশাই হয়।,
মাথা,স্হূলবুদ্ধি বোকা,মাথায় গোবড় নিয়ে ঘোরে বলেই এই অবস্থা তার।,
মাথা,স্হূলবুদ্ধি বোকা,তোমার মাথা অনেক দেরীতে কাজ করে।,
মাথা,স্হূলবুদ্ধি বোকা,মাথা দেরীতে কাজ করে দেখে তাকে এ জায়গার দায়িত্ব দেওয়া হয়নি।,
মাথা,স্হূলবুদ্ধি বোকা,এসব মাথা মোটা লোক আমার দরকার নেই।,
মাথা,স্হূলবুদ্ধি বোকা,তার মতো মাথা মোটা লোক আমি আর একটাও দেখিনি।,
মাথা,স্হূলবুদ্ধি বোকা,"মাথায় গোবড় ছাড়া কিছুই নাই,",
মাথা,স্হূলবুদ্ধি বোকা,"মাথায় গোবড় পোরা, নাম শোন নি?",
মাথা,স্হূলবুদ্ধি বোকা,মাথা মোটা মানুষদের সাথে তর্কে জড়িয়ে লাভ নেই।,
মাথা,প্রশ্রয় পাওয়া,দিন দিন ছেলেটি মাথায় চড়ে বসেছে।,
মাথা,প্রশ্রয় পাওয়া,সাফল্য ওর মাথায় চড়ে বসেছে।,
মাথা,প্রশ্রয় পাওয়া,"পুলিশ অফিসারের মাথায় চড়ে বসেছে এক বাঁদর, দেখুন সেই ভিডিও.",
মাথা,প্রশ্রয় পাওয়া,খ্যাতি চড়ে বসেছে কার্তিকের মাথায়,
মাথা,প্রশ্রয় পাওয়া,মুল গেটের মাথায় চড়ে বসেছে আস্ত একটা ময়াল।,
মাথা,প্রশ্রয় পাওয়া,বোঝাই যাচ্ছে বিশ্বজুড়ে একেবারে মাথায় চড়ে বসেছে করোনা।,
মাথা,প্রশ্রয় পাওয়া,"কিচ্ছু বলা যায়না, ছেলেকে মাথায় তোলে রেখেছে।",
